system:index,Class,LST_C,.geo
1_19824,Urban,40.81731728,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_19833,Urban,35.300633000000005,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_19841,Urban,45.62305340000003,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_19843,Urban,35.24594467999998,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_19862,Urban,36.821651900000006,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_19864,Urban,38.640038540000006,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_19878,Urban,41.30609414,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_19891,Urban,49.49225204000004,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_19902,Urban,41.37274553000003,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_19905,Urban,42.53829035000001,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_19914,Urban,38.01112286,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_19919,Urban,39.90812396000004,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_19922,Urban,46.92531902000002,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_19928,Urban,44.983883660000004,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_19940,Urban,37.58387035999999,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_19944,Urban,45.641852510000035,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_19947,Urban,37.56678026000003,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_19949,Urban,42.27339380000001,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_19964,Urban,40.984800260000014,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_19968,Urban,42.55708946000004,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_19971,Urban,37.547981150000055,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_19981,Urban,39.169831639999984,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_19982,Urban,36.134629880000034,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_19988,Urban,40.50456845000002,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_1,RuralVeg,38.311908620000054,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2,RuralVeg,35.08187972000002,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_3,RuralVeg,35.84409818000006,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_4,RuralVeg,33.73176182,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_6,RuralVeg,35.35532132000003,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_7,RuralVeg,36.03892532000003,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_8,RuralVeg,40.682305490000005,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_10,RuralVeg,32.32011956000002,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_13,RuralVeg,40.13029526,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_15,RuralVeg,38.75796023000001,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_17,RuralVeg,42.622031840000034,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_18,RuralVeg,35.75181164000003,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_21,RuralVeg,39.046782920000055,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_22,RuralVeg,34.01545748000001,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_23,RuralVeg,35.71421342000002,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_25,RuralVeg,37.66248482000003,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_27,RuralVeg,34.15559630000001,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_28,RuralVeg,39.904705939999985,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_29,RuralVeg,36.16197404000002,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_30,RuralVeg,35.45786192000003,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_31,RuralVeg,37.16003588000001,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_32,RuralVeg,38.19569594000001,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_38,RuralVeg,32.38335293000003,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_40,RuralVeg,39.08779916000003,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_42,RuralVeg,37.240359350000034,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_43,RuralVeg,32.68926572000004,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_50,RuralVeg,32.831113550000026,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_51,RuralVeg,36.27135068000001,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_54,RuralVeg,40.92327590000002,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_56,RuralVeg,40.07218892,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_61,RuralVeg,44.01145697000001,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_63,RuralVeg,36.55504633999999,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_64,RuralVeg,39.692788699999994,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_67,RuralVeg,35.91587660000005,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_68,RuralVeg,37.70008303999998,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_69,RuralVeg,38.43495733999998,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_72,RuralVeg,41.66498624000002,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_73,RuralVeg,34.65120919999998,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_77,RuralVeg,37.26941252000006,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_84,RuralVeg,36.71569327999998,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_87,RuralVeg,37.806041660000005,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_88,RuralVeg,39.74747702000002,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_89,RuralVeg,40.099533080000015,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_92,RuralVeg,34.85970842000003,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_94,RuralVeg,37.69666502000001,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_96,RuralVeg,36.790889719999996,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_97,RuralVeg,34.85116337000002,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_101,RuralVeg,38.19911395999998,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_103,RuralVeg,41.92133774000001,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_104,RuralVeg,39.909832970000025,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_106,RuralVeg,36.47643188000001,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_108,RuralVeg,37.75477136000001,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_109,RuralVeg,32.764462159999994,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_110,RuralVeg,35.61850886000002,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_111,RuralVeg,36.72936536000003,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_112,RuralVeg,35.659525099999996,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_114,RuralVeg,36.57897248000003,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_115,RuralVeg,38.821193600000015,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_117,RuralVeg,37.25915845999998,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_120,RuralVeg,39.867107720000035,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_121,RuralVeg,37.48474778000002,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_122,RuralVeg,40.49944142000004,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_123,RuralVeg,38.34608881999998,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_124,RuralVeg,39.73551395000004,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_125,RuralVeg,31.609171400000037,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_126,RuralVeg,39.781657220000056,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_127,RuralVeg,39.711587810000026,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_128,RuralVeg,34.31966126000003,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_130,RuralVeg,39.20742986000005,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_131,RuralVeg,40.20720071000002,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_132,RuralVeg,37.83851285000003,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_133,RuralVeg,36.28160473999998,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_134,RuralVeg,38.023085930000036,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_136,RuralVeg,38.363178919999996,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_138,RuralVeg,33.34723457000001,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_139,RuralVeg,37.23865033999999,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_140,RuralVeg,32.53887284000001,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_142,RuralVeg,40.50285944000001,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_145,RuralVeg,37.03869617000004,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_146,RuralVeg,40.432790030000035,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_147,RuralVeg,41.750436740000055,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_148,RuralVeg,36.765254570000025,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_151,RuralVeg,38.20253198,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_152,RuralVeg,35.05111754000001,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_153,RuralVeg,37.033569140000054,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_154,RuralVeg,30.43679054000006,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_155,RuralVeg,34.182940460000026,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_158,RuralVeg,32.19365282000001,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_161,RuralVeg,35.72104946000002,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_164,RuralVeg,43.162079000000034,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_166,RuralVeg,38.886135980000006,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_167,RuralVeg,45.26416130000001,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_170,RuralVeg,38.16151574000003,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_171,RuralVeg,36.88317626000003,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_172,RuralVeg,39.658608500000014,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_173,RuralVeg,33.887281729999984,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_177,RuralVeg,37.09851151999999,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_178,RuralVeg,41.44623296,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_179,RuralVeg,36.43883366,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_180,RuralVeg,38.575096160000015,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_185,RuralVeg,40.75921094,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_187,RuralVeg,37.63001363000001,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_188,RuralVeg,36.21495335000003,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_189,RuralVeg,38.648583590000044,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_190,RuralVeg,35.86289729000001,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_191,RuralVeg,35.99107304000006,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_193,RuralVeg,39.79532930000005,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_194,RuralVeg,38.38197803000003,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_195,RuralVeg,37.77869750000002,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_197,RuralVeg,41.230897700000014,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_198,RuralVeg,38.39735912000003,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_202,RuralVeg,36.07310552000001,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_204,RuralVeg,38.61611240000002,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_205,RuralVeg,37.119019640000005,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_206,RuralVeg,39.81583742000001,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_210,RuralVeg,34.38460364000002,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_213,RuralVeg,36.24742454,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_215,RuralVeg,35.60141876,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_217,RuralVeg,36.95153665999999,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_219,RuralVeg,35.81333600000005,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_222,RuralVeg,39.27749926999999,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_224,RuralVeg,39.25870015999999,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_226,RuralVeg,36.29185880000003,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_227,RuralVeg,39.412511059999986,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_228,RuralVeg,31.96464548000003,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_229,RuralVeg,36.980589830000014,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_230,RuralVeg,37.99061474000001,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_232,RuralVeg,35.03573645000003,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_234,RuralVeg,37.46765768000006,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_235,RuralVeg,37.664193830000016,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_236,RuralVeg,45.76490123000002,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_238,RuralVeg,41.323184240000046,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_239,RuralVeg,38.298236540000005,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_241,RuralVeg,36.55504633999999,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_242,RuralVeg,31.790326460000017,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_243,RuralVeg,36.787471700000026,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_244,RuralVeg,37.60096046000001,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_247,RuralVeg,33.18146060000004,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_248,RuralVeg,39.02627480000001,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_249,RuralVeg,35.60483678,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_251,RuralVeg,38.185441879999985,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_254,RuralVeg,41.05316066000003,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_256,RuralVeg,46.16310056000003,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_258,RuralVeg,39.022856779999984,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_259,RuralVeg,42.08027567000002,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_260,RuralVeg,39.52872374000003,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_261,RuralVeg,35.65439807000001,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_263,RuralVeg,37.99061474000001,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_264,RuralVeg,40.77459203000001,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_265,RuralVeg,37.38220718000002,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_266,RuralVeg,36.79259873000001,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_268,RuralVeg,41.04290660000004,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_269,RuralVeg,38.85366479000001,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_271,RuralVeg,35.67319717999999,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_272,RuralVeg,39.90470594000004,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_273,RuralVeg,42.91427255000002,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_275,RuralVeg,39.29458937000004,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_277,RuralVeg,41.82905120000004,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_278,RuralVeg,35.60141876,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_279,RuralVeg,34.70247949999998,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_281,RuralVeg,38.510153779999996,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_282,RuralVeg,36.09361364000006,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_287,RuralVeg,33.36945170000001,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_289,RuralVeg,41.09075888000001,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_291,RuralVeg,37.40271530000004,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_293,RuralVeg,35.914167590000034,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_295,RuralVeg,34.08552689000004,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_296,RuralVeg,35.215182500000026,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_297,RuralVeg,33.171206540000014,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_299,RuralVeg,40.00724653999998,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_300,RuralVeg,39.48428948000003,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_303,RuralVeg,36.794307739999994,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_305,RuralVeg,35.162203190000014,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_306,RuralVeg,33.10626416000002,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_309,RuralVeg,39.511633640000014,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_310,RuralVeg,37.35486302000004,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_311,RuralVeg,35.97740096000001,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_314,RuralVeg,35.01693734,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_315,RuralVeg,36.64733288000002,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_317,RuralVeg,34.27180898,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_318,RuralVeg,38.13758960000001,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_319,RuralVeg,39.74234999000001,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_322,RuralVeg,38.90493509000001,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_323,RuralVeg,39.01943876000004,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_324,RuralVeg,36.89001230000002,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_325,RuralVeg,42.65279401999999,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_326,RuralVeg,41.25140582000006,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_328,RuralVeg,37.75818938000003,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_329,RuralVeg,40.11833219000002,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_330,RuralVeg,37.621468580000055,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_331,RuralVeg,30.970001660000037,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_332,RuralVeg,35.724467480000044,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_334,RuralVeg,35.03915447,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_335,RuralVeg,43.015104140000034,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_338,RuralVeg,35.78086481,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_339,RuralVeg,31.867231910000015,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_340,RuralVeg,41.063414720000026,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_342,RuralVeg,34.52303345000004,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_343,RuralVeg,32.84307662000003,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_344,RuralVeg,36.14146592000003,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_346,RuralVeg,39.867107720000035,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_349,RuralVeg,38.67250973000003,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_350,RuralVeg,34.242755810000034,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_351,RuralVeg,36.11412175999999,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_356,RuralVeg,37.334354899999994,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_358,RuralVeg,33.354070610000036,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_359,RuralVeg,35.70908639000001,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_362,RuralVeg,39.15957758000002,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_363,RuralVeg,39.99699248000002,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_364,RuralVeg,34.200030560000016,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_366,RuralVeg,43.30221782000001,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_367,RuralVeg,33.91975292000001,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_368,RuralVeg,38.920316179999986,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_369,RuralVeg,37.35144500000001,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_370,RuralVeg,35.24423567000002,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_371,RuralVeg,35.608254800000054,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_372,RuralVeg,32.596979180000005,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_373,RuralVeg,40.014082580000036,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_374,RuralVeg,39.58683008000003,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_375,RuralVeg,40.294360220000044,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_376,RuralVeg,35.60654579000001,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_377,RuralVeg,34.13167016000003,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_378,RuralVeg,36.225207409999996,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_380,RuralVeg,35.35532132000003,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_382,RuralVeg,37.814586710000015,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_383,RuralVeg,37.54627214000004,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_387,RuralVeg,34.52986949000001,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_390,RuralVeg,38.264056340000025,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_392,RuralVeg,40.11320516000001,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_393,RuralVeg,38.12391752000002,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_394,RuralVeg,34.92806882000002,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_396,RuralVeg,37.68641095999999,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_398,RuralVeg,42.47505697999998,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_399,RuralVeg,34.242755810000006,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_401,RuralVeg,39.65689949000006,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_402,RuralVeg,37.884656120000045,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_407,RuralVeg,34.415365820000034,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_408,RuralVeg,38.85537380000005,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_412,RuralVeg,38.08461029000003,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_413,RuralVeg,37.426641440000026,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_414,RuralVeg,31.417762280000034,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_415,RuralVeg,40.77630104000002,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_416,RuralVeg,42.885219380000024,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_421,RuralVeg,39.10147124000002,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_422,RuralVeg,37.884656120000045,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_424,RuralVeg,40.15934843000002,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_426,RuralVeg,39.69107969000004,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_427,RuralVeg,38.91348014000005,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_429,RuralVeg,34.64437315999999,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_430,RuralVeg,36.807979820000014,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_432,RuralVeg,36.202990279999995,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_434,RuralVeg,37.60608749000002,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_438,RuralVeg,36.44908772000002,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_442,RuralVeg,37.66932086000003,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_443,RuralVeg,37.20788816000001,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_444,RuralVeg,36.00816314000002,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_445,RuralVeg,39.901287920000016,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_446,RuralVeg,35.724467480000044,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_450,RuralVeg,39.183503719999976,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_451,RuralVeg,39.45352730000002,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_452,RuralVeg,39.81071039,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_453,RuralVeg,37.94276246000004,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_454,RuralVeg,35.668070150000034,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_455,RuralVeg,38.185441879999985,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_456,RuralVeg,34.44270998000002,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_459,RuralVeg,41.92133774000004,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_460,RuralVeg,38.164933760000025,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_461,RuralVeg,36.65758693999999,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_462,RuralVeg,44.16697687999999,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_463,RuralVeg,36.62853377000002,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_464,RuralVeg,38.92544321,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_465,RuralVeg,35.46640697000001,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_467,RuralVeg,35.85264323000001,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_469,RuralVeg,33.988113320000025,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_472,RuralVeg,39.74747702000002,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_473,RuralVeg,40.02091862,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_475,RuralVeg,37.65393977000002,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_479,RuralVeg,35.83384412000001,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_481,RuralVeg,32.91485504000002,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_483,RuralVeg,40.017500600000005,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_484,RuralVeg,45.52393082000003,"{""type"":""MultiPoint"",""coordinates"":[]}"
